Word,OS
PREDY,1.0
DORIC,0.698
LIVER,0.082
REFFO,1.0
PORIN,0.869
FLEER,0.658
COBLE,0.691
SIBIA,1.0
FECES,0.643
RESAT,1.0
PROFS,0.673
GRODY,1.0
SCAGS,1.0
HELLO,0.03
IMMEW,1.0
FATAL,0.147
RUBAN,1.0
SONSE,1.0
QUEEM,1.0
FIRES,0.156
BOTES,1.0
FLEGS,1.0
QUINO,1.0
SASIN,1.0
HIPLY,1.0
BERKS,0.638
PINCH,0.48
CHIRK,1.0
PAWKY,1.0
MALLS,0.229
FISTY,1.0
MAINS,0.377
BALDY,0.683
LITER,0.361
GENIE,0.539
LOBUS,1.0
ARVAL,1.0
MUMBO,0.688
VODOU,1.0
BOWET,1.0
RICEY,1.0
EPPIE,1.0
CORNY,0.671
FATED,0.665
UTERO,0.682
GOOSY,1.0
BELVE,1.0
BREAM,0.678
UMMAS,1.0
JACET,1.0
DEMUR,1.0
CHARA,0.694
TURFY,1.0
STACK,0.09
TOGAS,1.0
MARDS,1.0
HONGI,1.0
TOISE,1.0
KAPHA,1.0
CRARE,1.0
CADGE,1.0
BEEFS,0.699
GROSZ,0.723
MEUSE,0.697
UMBER,0.68
MOTED,1.0
TITTY,0.603
HIGHT,0.681
LEMES,1.0
WHEFT,1.0
SMOUT,1.0
FURRS,1.0
YEVEN,1.0
GLEDE,1.0
ALVAR,0.699
BAIKS,1.0
PANTS,0.06
CAPIZ,1.0
UNETH,1.0
STOMA,0.698
NIMPS,1.0
RENNE,1.0
FAZES,1.0
SEXTS,1.0
SAYON,1.0
DOCHT,1.0
NOWTY,1.0
PILES,0.532
FUERO,1.0
CLOMP,1.0
UNTIE,0.695
VISED,1.0
PYNED,1.0
HORAH,1.0
TRAGU,1.0
TILLY,0.646
WAURS,1.0
MORNA,1.0
EXITE,1.0
NGONI,1.0
REPAY,0.527
MESAS,0.694
MIEVE,1.0
LEANS,0.654
UHURU,0.693
LINDS,0.897
LEMAN,0.695
STARN,1.0
MULCT,1.0
SOLED,0.7
ANVIL,0.612
GIROS,1.0
NULLS,0.691
SONIC,0.137
SWEAT,0.22
OMLAH,1.0
RIVAS,0.678
STALL,0.473
CIRCA,0.288
LYNCH,0.203
CARAP,1.0
CLOYE,1.0
POUCH,0.249
DOFFS,1.0
WOODY,0.23
POMME,0.7
QUIFF,1.0
HOERS,1.0
LATED,0.661
WANGS,1.0
NEALS,1.0
PORNO,0.027
RANGS,1.0
MEATS,0.461
CLACH,1.0
PEEVO,1.0
ROARY,1.0
MISOS,1.0
TOWNO,1.0
VIEWS,0.013
WIDES,1.0
SODIC,1.0
ATOMY,1.0
GRIKE,1.0
NAPED,1.0
SACRE,0.692
TRUMP,0.347
PILIN,1.0
PUDOR,1.0
DICKS,0.108
FETAL,0.32
ZAIDA,1.0
RUMPS,0.677
PUKED,0.824
HILCH,1.0
LEPID,1.0
MAUMS,1.0
GASTS,1.0
WROTE,0.018
HEPAR,1.0
COURE,1.0
OARER,1.0
OGHAM,0.839
REFRY,1.0
SHEWN,0.848
BLUBS,1.0
ROZIT,1.0
IODID,1.0
CHOOK,0.879
AIDOS,1.0
SLOWS,0.588
EIRON,1.0
KEYER,0.728
TIMER,0.134
TWEAK,0.531
VITAS,0.898
VARAS,0.898
SHUBA,1.0
SEMIS,0.673
GRAMP,1.0
OCHER,1.0
SCART,0.583
DOABS,1.0
REGLE,0.698
HURTS,0.338
MUSTS,0.836
SINGE,0.699
REGGO,1.0
PAVIN,1.0
STUNK,0.794
PEEKS,0.686
SUSED,1.0
RUBIO,0.655
PIPER,0.299
BRIDE,0.116
PUNCE,1.0
FEALS,1.0
DWARF,0.326
NITRE,1.0
EIGHT,0.031
GRIPT,1.0
DEXES,1.0
ALTOS,0.59
BEAUX,0.666
BUNDU,1.0
TATES,0.693
FOOLS,0.316
RANDY,0.123
LOCUS,0.332
DIANA,0.147
BLING,0.539
FARCY,1.0
LIBEL,0.619
AMOWT,1.0
STAWS,1.0
TUTES,0.862
SOOTS,1.0
TREND,0.064
BENET,0.687
SOCES,1.0
SNACK,0.26
CIELS,1.0
BRAST,1.0
DOTTY,0.686
KNEES,0.235
WRIST,0.163
BORGO,0.683
OFTER,1.0
NAGES,1.0
COLIC,0.66
BUNDS,1.0
WAIDE,1.0
SUCKS,0.129
PITHS,1.0
BOMOR,1.0
THUNK,0.686
QUOTA,0.308
DWAMS,1.0
MILKS,0.694
FEMME,0.397
NAMAD,1.0
BICES,1.0
BOTHY,0.864
OXIMS,1.0
ACERB,1.0
STROP,0.847
INNIT,0.698
DICHT,1.0
TYLER,0.134
SPICA,0.696
OCTLI,1.0
BORNE,0.296
UPTER,1.0
EDUCE,1.0
LABIA,0.631
FORMS,0.016
HAKAS,1.0
AGAZE,1.0
HILLS,0.039
LIMMA,1.0
CULTI,1.0
BELOW,0.007
TYPTO,1.0
BLIMP,0.683
HALWA,1.0
CHAAP,1.0
CAVES,0.425
VIDEO,0.003
FAKIR,0.827
COEDS,0.64
ARROZ,0.699
DOXED,1.0
SNEED,0.693
HESPS,1.0
BUFFA,0.882
GARNI,0.692
DULCE,0.643
PERDY,1.0
RIGID,0.236
RETAG,1.0
MESIC,0.697
CIVIL,0.02
TRUED,1.0
DICES,0.698
PEONY,0.667
KIORE,1.0
ZIKRS,1.0
BIDED,1.0
ASKOI,1.0
UNDID,0.697
HOMME,0.503
DRAIL,1.0
DUPLY,1.0
DIDIE,1.0
EARNS,0.536
COCKY,0.673
HOPER,1.0
KEDGY,1.0
CONES,0.549
LEUCH,1.0
PERVY,0.9
CAROB,0.694
REIFY,1.0
ROSIN,0.683
TOMBO,1.0
SUBHA,1.0
RUFUS,0.572
YUKED,1.0
PANEL,0.019
MUNDS,1.0
LIANE,0.694
PROLE,0.826
SHEEL,1.0
ALOED,1.0
ARUHE,1.0
INAPT,1.0
METHS,1.0
ARENE,1.0
GENET,0.57
SWAYS,0.798
BADAM,1.0
CHUTS,1.0
LIKED,0.089
SPLAY,0.697
AVISO,0.673
PAINS,0.368
RORIC,1.0
SHOPS,0.026
GAUZY,1.0
USETA,1.0
TRUER,0.684
DUANS,1.0
PIRRS,1.0
FRUSH,0.851
PONTO,0.737
BASIS,0.017
HAKES,1.0
MANGI,1.0
OXINE,1.0
GREEK,0.04
DUMBO,0.673
BRADS,0.675
DURRY,1.0
FOILS,0.654
CLAST,0.797
LADEN,0.168
UPEND,1.0
AUNES,1.0
SCANS,0.258
UNPOT,1.0
NAGGY,1.0
CAUMS,1.0
BLORE,1.0
PIPUL,1.0
DRATS,1.0
POYOU,1.0
STRAK,1.0
SOYLE,1.0
SATER,0.884
LYART,1.0
PUMAS,0.695
RAKUS,1.0
WALED,1.0
MOANA,0.676
MOILS,1.0
NOOKS,0.688
SIXER,0.868
NAPPA,0.671
FLOPS,0.606
WORKY,1.0
LOADS,0.109
TRUTH,0.028
GRAAL,0.696
OCEAN,0.031
FNARR,1.0
GLIAS,1.0
HOOKS,0.249
MUNGO,0.69
PACAY,1.0
BRANE,0.661
SAWAH,1.0
POOTY,1.0
LAPPA,1.0
PELUS,1.0
DAPPY,1.0
STRIG,1.0
BENCH,0.111
RAVES,0.566
MIVEY,1.0
FLAKE,0.621
THARS,1.0
WARES,0.582
ZONER,1.0
RETEM,1.0
SLOTS,0.08
SCOPE,0.043
MOOSE,0.279
IMPLY,0.223
EBENA,1.0
HATHI,1.0
DERMA,0.681
TANNA,0.847
PEIZE,1.0
CRURA,1.0
HOGOH,1.0
MEALY,0.698
MUTTS,0.698
AMINO,0.121
WOOFS,1.0
POOPY,0.691
TRODS,1.0
SNIPE,0.666
RAIAS,1.0
BOWSE,1.0
CODED,0.231
RARED,1.0
CLOPS,1.0
DATOS,0.651
SUKIS,1.0
ICILY,1.0
TESTE,0.697
ROARS,0.684
INARM,1.0
MORPH,0.631
RUMMY,0.673
FOWLS,0.695
GESSO,0.748
TURME,1.0
YEUKY,1.0
UNDER,0.003
TOITY,1.0
TWITE,1.0
ABAYA,0.762
SHAKT,1.0
SEVAK,1.0
DAWNS,0.69
CHICS,0.697
TEHEE,1.0
ALEYE,1.0
KITED,1.0
SNODS,1.0
TANAS,1.0
TOROS,0.696
FARES,0.196
SOUKS,1.0
PAPRI,1.0
MONGS,1.0
DAMAR,0.858
IDEAL,0.038
FLITS,1.0
FRONT,0.01
SPUMY,1.0
CANTO,0.643
KOKUM,1.0
RENKS,1.0
AUCHT,1.0
EGGAR,1.0
ABAKA,1.0
PAIKS,1.0
JUNCO,0.699
JUBAS,1.0
HOMEY,0.686
PEDIS,1.0
CREPY,1.0
BIROS,1.0
HALSE,0.866
JAGIR,1.0
TIKAS,1.0
HARSH,0.245
IMMIX,1.0
RILLE,1.0
HORDE,0.33
BOWAT,1.0
HAYLE,0.702
CHOLA,0.856
PAREO,1.0
SWOLL,1.0
HANSA,0.687
DEFFO,1.0
UNPEG,1.0
ABEAM,1.0
MALMS,1.0
CABAL,0.655
DITTO,0.565
MURRA,1.0
STEEN,0.649
DUSKY,0.669
DUKAS,1.0
OUPHS,1.0
DOITS,1.0
SPOSO,1.0
GROVY,1.0
IONIC,0.52
WOMAN,0.014
CIVIC,0.097
UNARY,0.679
HEAVE,0.679
OMDAS,1.0
COLLS,1.0
PURSY,1.0
NOULE,1.0
BITTE,0.599
NABOB,1.0
VIGIA,1.0
YOLPS,1.0
SNORE,0.68
MULSE,1.0
ELOPE,0.8
HURST,0.552
MARIL,1.0
FATLY,1.0
RANTY,1.0
SHTIK,1.0
FEMIC,1.0
LININ,1.0
PITHY,0.69
FLITE,0.664
ZINCS,1.0
NOUNS,0.612
YALES,1.0
NEGUS,0.709
TALKS,0.065
REEKY,1.0
ASCOT,0.617
OKAPI,0.864
LENIS,1.0
DOWLE,1.0
MORAS,1.0
DUSKS,1.0
FAMES,0.788
GRAVS,1.0
REWED,1.0
NIEVE,0.699
TAUTY,1.0
TOTED,1.0
BRAND,0.012
AMMON,0.679
ICHES,1.0
KIPSY,1.0
SATAY,0.697
BOOZY,0.813
MURGH,1.0
DWEEB,0.864
IMPIS,1.0
ROTTO,1.0
LERPS,1.0
MOLLA,1.0
QUART,0.499
ROOKY,1.0
SHEER,0.15
CALVE,0.855
SAFES,0.597
COOCH,0.9
SEKOS,1.0
POHED,1.0
STORK,0.634
POTTO,1.0
OLEOS,1.0
YAASS,1.0
ADDLE,1.0
PIEDS,0.699
MAEDI,1.0
SOPHY,0.799
HOLME,0.683
RESUE,1.0
LAGAN,0.699
SCRUB,0.424
POLKS,1.0
BEDEL,1.0
VERBA,0.759
QUIPS,0.687
COONS,0.695
MEZZO,0.66
BOUSY,1.0
HEXYL,1.0
CRUSH,0.28
MAHWA,1.0
UNFIX,1.0
NAVAL,0.124
IMAGY,1.0
RONES,1.0
CHUFA,1.0
ACTED,0.224
HURDS,1.0
MIMIC,0.586
MEREL,1.0
SCUFF,0.687
FLYIN,0.685
OSSIA,1.0
MACER,0.869
FIKED,1.0
BALSA,0.659
PALUS,1.0
YIRRS,1.0
SHUNT,0.647
MOUCH,1.0
SAWED,0.693
CLADE,0.683
GAITS,0.828
DUSTY,0.427
CARBS,0.53
CHOKE,0.558
MUTTI,1.0
WONTS,1.0
GWINE,1.0
BRAHS,1.0
TENCH,0.715
JUCOS,1.0
GRAFT,0.545
MASUS,1.0
CHECK,0.004
SHEAR,0.346
EYRIR,1.0
TWINS,0.128
BOGAN,0.691
SHUSH,0.86
MERCH,0.652
CASTE,0.588
WISES,0.831
SIBYL,0.699
OAKER,1.0
ARSIS,1.0
MELOS,0.893
REGMA,1.0
MELOE,1.0
TALAS,1.0
LEARY,0.639
AGLUS,1.0
DERIG,1.0
FOODY,1.0
JULIA,0.132
SAPPY,0.688
JARUL,1.0
APPLE,0.02
SCARS,0.534
AGENE,1.0
JOLLS,1.0
GAUCY,1.0
STILL,0.005
FONDA,0.606
PADDO,1.0
HOLES,0.087
GRUES,1.0
AGUNA,1.0
SHAKA,0.694
KRUMP,1.0
COMET,0.321
PLANK,0.577
SPELL,0.118
CETYL,0.744
KAONS,1.0
JELAB,1.0
CISTS,1.0
TOLAR,0.654
LIMED,1.0
DRYAS,1.0
PIZER,1.0
NABAM,1.0
SUCKY,0.689
UNTIN,1.0
UNSEE,1.0
BLATT,0.692
PURDY,0.649
SLATS,0.679
HEUGH,1.0
HEARD,0.022
FOREX,0.251
ABRAM,0.646
RACER,0.276
TINTO,0.678
REVIE,0.787
SCOPA,0.746
LUREX,0.694
JUNKY,0.67
BOTTS,0.7
SPOOL,0.553
YDRED,1.0
OTTAR,1.0
ADULT,0.01
THEFT,0.078
LOUMA,1.0
STEDS,1.0
CANTI,1.0
GURNS,1.0
HUMAN,0.006
LEMME,0.67
GREYS,0.678
MACLE,1.0
TEAZE,1.0
ROBLE,1.0
CIDES,0.838
GOSHT,1.0
EJECT,0.612
QUOPS,1.0
ENURE,1.0
NOUGS,1.0
HESTS,1.0
PENSE,0.698
RASER,0.879
REEKS,0.691
CARES,0.21
BUGGY,0.505
MOAIS,1.0
PLANT,0.019
SHOAL,0.665
EMACS,0.176
POSOL,1.0
VENOM,0.512
EMPTS,1.0
BINIT,1.0
WOOPS,0.767
CREPE,0.63
TROIS,0.614
WITHS,1.0
EXPEL,0.661
SORUS,1.0
MUTON,1.0
KIBES,1.0
THOUS,0.776
ALLOY,0.183
QUARK,0.437
YEDES,1.0
FROTH,0.681
KAZOO,0.697
RUCHY,1.0
CERCI,1.0
TRUCK,0.031
SPESH,1.0
EXING,1.0
DESSE,1.0
IMSHY,1.0
SHARE,0.008
NMOLI,1.0
MELON,0.568
CARER,0.627
MONIC,0.758
CEIBA,0.696
WHUPS,1.0
TESTS,0.024
SYNCH,0.647
ORBED,1.0
PAGES,0.004
ETHOS,0.611
ACOLD,1.0
AREDE,1.0
OWLED,1.0
SIBBS,1.0
HOMER,0.234
AEGER,1.0
POETS,0.235
POWLT,1.0
DAINE,1.0
TAXOR,1.0
NEEZE,1.0
SASER,1.0
FLAKY,0.664
TACHS,1.0
EFFER,1.0
VAPID,0.699
MOOLA,1.0
MUSSY,1.0
GASPS,0.689
PARCS,0.692
REBID,1.0
THIRD,0.01
EXURB,1.0
PIPES,0.168
VINEW,1.0
WHIMS,0.674
TEMES,0.698
WORRY,0.076
EPENE,1.0
YELMS,1.0
SCORE,0.014
NEAFE,1.0
TEMPT,0.658
TOMME,0.849
SPUES,1.0
WOXEN,1.0
ROOKS,0.686
MATTS,0.686
CEBID,1.0
CLEPE,1.0
LEPER,0.689
KHAFS,1.0
VELDT,1.0
STOUP,1.0
VERSA,0.308
CHEAT,0.101
SAINS,0.832
BARRE,0.517
ESTER,0.544
SOCKO,1.0
AMIDE,0.677
HIVER,0.694
VOULU,1.0
NODDY,0.683
LOACH,0.693
NIDED,1.0
BEFIT,1.0
YEANS,1.0
LOAFS,1.0
KIEVE,1.0
UDDER,0.692
SNYES,1.0
KERNE,1.0
ARGAN,1.0
TAXON,0.57
CLOZE,0.751
TYNED,1.0
SCHIF,1.0
BALER,0.694
KVELL,1.0
CRYPT,0.51
KARNS,0.781
LECCY,1.0
KENTE,1.0
FUDDY,1.0
BLASE,0.782
ALIMS,1.0
POKIT,1.0
NOEMA,1.0
FASCI,1.0
FISHY,0.641
DREYS,1.0
NEWED,1.0
LUPIN,0.654
RIPER,0.804
HAUSE,0.698
NIKAB,1.0
SEDER,0.677
REECH,1.0
SOKEN,1.0
BATTY,0.667
DEICE,1.0
MUTCH,0.699
STIVY,1.0
BOONG,1.0
PHONS,1.0
VIPER,0.454
LARGO,0.52
NOSES,0.629
FENTS,1.0
REDUB,1.0
POWND,1.0
CEZVE,1.0
BAVIN,1.0
SKOSH,1.0
KYRIE,0.698
MUSED,0.687
UNRIG,1.0
WAMES,1.0
ETENS,1.0
DEILS,1.0
GREBE,0.675
PRIMS,1.0
PANSY,0.666
USURE,1.0
CAIDS,1.0
TUSKS,0.696
SKORT,0.704
MITIS,1.0
RUKHS,1.0
SHIEL,0.771
DHIKR,1.0
FLEME,1.0
MEISM,1.0
ARITH,0.663
SHITE,0.671
TAUBE,0.764
KIEVS,1.0
SMORG,1.0
HONGS,1.0
GAYLY,1.0
SEWEL,1.0
PURRE,1.0
KNOTS,0.358
VAGUS,0.696
BOULT,0.881
ACAIS,1.0
ANNAS,0.698
THILK,1.0
FEAST,0.24
GUYOT,0.73
AXONS,0.67
NEMNS,1.0
HIZEN,1.0
SATIN,0.151
SCOOP,0.19
SITCH,1.0
TAPAS,0.649
ABENG,1.0
RIMED,1.0
RENEY,1.0
QUOTE,0.007
UNSEX,1.0
PETTO,1.0
MABAN,1.0
ARPAS,1.0
PLUNK,0.699
GEATS,1.0
AGMAS,1.0
WILDS,0.675
WHITS,1.0
KINDY,1.0
PRIEF,1.0
TRAWL,0.652
MEOWS,1.0
STRAE,1.0
AIYOH,1.0
DOBRO,0.679
DINES,0.699
DEUCE,0.608
LATEN,0.844
IDLIS,1.0
CLARY,0.68
THOTS,1.0
ZOOMS,0.671
LEADS,0.033
GETAS,1.0
EMEND,1.0
MELDS,0.795
PREON,1.0
BANAK,1.0
FOMES,1.0
UNJAM,1.0
CULTS,0.627
EKKAS,1.0
BONNY,0.664
SUDSY,1.0
STILT,0.691
YAGNA,1.0
ROUES,1.0
PITSU,1.0
REPEG,1.0
HOBBY,0.121
ALMAS,1.0
KADIS,1.0
MOSTO,1.0
UNPUT,1.0
PIKED,1.0
ALAND,0.618
TERAI,0.809
RIKKA,1.0
CREWS,0.335
EERIE,0.629
ROCKS,0.08
BIMAS,1.0
RINDS,0.799
GAVEL,0.673
GLEBA,1.0
WIGGA,1.0
KOLAS,1.0
ADORB,1.0
HAIRY,0.052
ROUGY,1.0
SWILE,1.0
DOBBY,0.694
STOAT,1.0
SNEDS,1.0
RIBES,0.734
RAVIN,0.698
RAMMY,1.0
LEUCO,1.0
VADGE,1.0
ICTIC,1.0
DRIFT,0.257
BUHRS,1.0
KRABS,1.0
BOLLS,1.0
VLAST,1.0
LOXED,1.0
PAGRI,1.0
MANGY,0.877
WHIPS,0.617
WHOMP,1.0
BOXTY,1.0
OMOVS,1.0
FRIAR,0.666
PUNGY,1.0
MANIC,0.558
CERTY,1.0
BODGY,1.0
TUINA,1.0
FLOUR,0.194
DENES,0.79
OXIES,1.0
MAHIS,1.0
ARSON,0.606
GEANS,1.0
DAURS,1.0
GLUED,0.608
BOART,1.0
GROUP,0.003
CHUBS,0.692
HOOTS,0.687
ALEAK,1.0
WEIZE,1.0
DUPER,0.68
NEXIN,1.0
FUGGY,1.0
BUBUS,1.0
LARES,0.835
FIVES,0.665
FOULS,0.623
AMIDS,1.0
ALLAN,0.168
LOURS,1.0
GENII,0.808
BIRDS,0.051
MAPES,0.691
GINKS,1.0
JIAOS,1.0
PATEN,1.0
GRRLS,1.0
SLOVE,1.0
TYTHE,1.0
ROOMY,0.65
PAEON,1.0
QUITE,0.017
WASMS,1.0
AGGRI,1.0
PRIED,0.769
VANDA,0.693
RAYNE,0.681
NELIS,1.0
BUXOM,0.686
MUGGY,0.771
EXIER,1.0
JEMBE,1.0
OOIDS,1.0
GULLY,0.626
RAMEN,0.671
SUBER,0.778
SUTRA,0.544
PREAK,1.0
DRERE,1.0
BOWEL,0.375
HEDGY,1.0
DELES,1.0
REFER,0.037
TOFTS,1.0
MILTY,1.0
FROSH,0.684
MANAS,0.692
OCTAN,1.0
KERFS,1.0
ENORM,1.0
REBEL,0.153
GUACO,1.0
NISEI,1.0
PELMA,1.0
NASIS,1.0
GOETH,0.695
OARED,1.0
SEGAR,1.0
AFLOW,1.0
SKIMS,1.0
WITED,1.0
SOUGH,1.0
HOKKU,1.0
PARDY,1.0
TEEMS,0.886
MICHI,0.691
DECKS,0.242
TWONK,1.0
FALES,1.0
IDEAS,0.015
DIRLS,1.0
SNIVE,1.0
CLOWS,1.0
LESES,1.0
WAKAS,1.0
WAHOO,0.672
MEMIC,1.0
ENIAC,0.802
SEXOR,1.0
KIMBO,0.718
OASES,0.729
DERMS,1.0
PULKA,1.0
SUTOR,1.0
BOTCH,0.73
UNAUS,1.0
VUGHS,1.0
RESTO,0.684
KIMET,1.0
MALWA,1.0
RIOTY,1.0
ENEMY,0.071
RUDER,0.741
AHENT,1.0
YOKER,1.0
SHMOE,1.0
GRAME,1.0
LYTIC,0.692
POTTY,0.564
ODISM,1.0
ACINI,1.0
MULES,0.615
SOLER,0.696
ANTAE,1.0
LOUND,1.0
NICKY,0.563
BRAGS,0.695
DOEKS,1.0
ULNAS,1.0
DAGGA,0.894
CADRE,0.613
COYPU,1.0
COTTS,1.0
GALIS,1.0
LOWES,0.646
BEZZY,1.0
SKRAN,1.0
ILIAC,0.691
PASES,1.0
HALVE,0.685
FLESH,0.148
RUNER,1.0
WEFTS,1.0
REBBE,0.676
ISNAE,1.0
SIROC,1.0
GULES,0.689
CLOMB,1.0
AMAUT,1.0
NEWTS,0.743
LADLE,0.671
GIBES,1.0
TAGGY,1.0
HAPLY,0.698
KALPA,1.0
BILKS,1.0
BLOWN,0.236
YOMIM,1.0
ATTAP,0.805
EDUCT,1.0
INGAN,0.875
LINOS,1.0
GOOEY,0.675
FIBRO,0.7
MAISE,1.0
NGOMA,1.0
ADZED,1.0
FLAWY,1.0
TORAN,1.0
JADES,0.748
OFFAL,0.69
TWILT,1.0
WAGER,0.567
BOOBY,0.671
KOBAN,1.0
YULES,1.0
IRONE,1.0
AZYGY,1.0
TRYKE,1.0
SWEYS,1.0
NEIST,1.0
NUNKS,1.0
ROGUE,0.219
RIATO,1.0
MULAI,1.0
OBEAH,1.0
EMULE,0.518
MOCOS,1.0
GIRNS,1.0
SORTA,0.62
COOKY,1.0
CAUSA,0.684
AYELP,1.0
MITTA,1.0
EMOTE,0.693
PELAU,1.0
THANG,0.647
APPUI,0.826
MOMUS,0.866
ASITY,1.0
TAUNT,0.679
DAMME,0.683
ULZIE,1.0
SUIDS,1.0
CYMES,1.0
MUZZY,0.727
ANATA,0.71
SPYRE,1.0
ROATE,1.0
BOPPY,0.704
KELEP,1.0
PILAF,0.695
CAVER,0.897
PHEER,1.0
DERAT,1.0
PEEPS,0.616
TANIA,0.634
MURVA,1.0
SURER,0.806
YATRA,0.693
KAPUR,0.694
UDONS,1.0
COATE,0.893
THELF,1.0
ROBBO,0.75
CHYND,1.0
NOUPS,1.0
BRIZE,1.0
TEXES,0.715
BOSKY,1.0
AARGH,0.814
ALERT,0.031
SHEWS,1.0
LIROT,1.0
LOFTY,0.603
JOLLY,0.396
PALEA,1.0
GEODE,0.693
SUETY,1.0
PONGA,1.0
FORES,0.699
VOILA,0.657
BEECH,0.43
CUMIN,0.646
POLYP,0.69
MURID,1.0
LAUFS,1.0
ALARM,0.059
TYROS,0.889
RAGEE,1.0
BERRY,0.132
YTOST,1.0
WELTS,0.799
TINCT,1.0
CACKS,1.0
SNUFF,0.62
ECIGS,1.0
PLEIN,0.668
REDED,1.0
DIVED,0.683
KESTS,1.0
MUCKY,0.699
GRAYS,0.617
BERTH,0.599
ADORE,0.587
RAKSI,1.0
WHIFT,1.0
PIRKS,1.0
ROVEN,1.0
SYNCS,0.697
NOMAD,0.561
MEDAL,0.129
CERGE,1.0
GRUFF,0.686
MACHO,0.627
ROOTY,0.835
YABBY,1.0
LINTY,1.0
DELFT,0.624
DAWAH,1.0
RESOW,1.0
BLINK,0.19
SALTY,0.585
SOWFF,1.0
LWEIS,1.0
TUFTS,0.566
GIPON,1.0
VEALE,0.829
TIGON,1.0
JUMPS,0.358
CRICK,0.672
PACOS,1.0
PORAE,1.0
DOTER,1.0
REWAX,1.0
DOOFS,1.0
SARUS,1.0
VALES,0.761
DOUSE,0.769
CHEKA,1.0
GORES,0.766
CRUSY,1.0
WEALS,1.0
PAUSE,0.217
COURS,0.591
KAKAS,1.0
NIXER,1.0
SCRAN,0.673
CUMEC,1.0
METES,0.826
WIFIE,1.0
ELEET,1.0
HEART,0.011
COSTE,0.698
DUPED,0.677
ALOIN,1.0
DRAGS,0.656
NOUNY,1.0
VACAS,1.0
RIFFS,0.62
LOCOS,0.683
BOTTY,1.0
CATCH,0.049
BURNT,0.31
BELLI,0.685
SWACK,1.0
THOLE,0.76
STIMY,1.0
HOLOS,1.0
TAPET,1.0
RECTI,1.0
FASTS,0.695
MUSTY,0.686
KEECH,0.878
MOULT,0.799
HELLA,0.644
TENDS,0.206
RUGAS,1.0
REEDE,1.0
SPYAL,1.0
BLITZ,0.404
OCTAD,1.0
FIERY,0.517
USING,0.004
ROBOT,0.079
UNSAW,1.0
LIPES,1.0
METHY,1.0
GIVED,1.0
FACES,0.066
TOUSE,0.893
BIKIE,1.0
STULM,1.0
PALLA,0.899
TOLED,1.0
WHIES,1.0
HERLS,1.0
WRITE,0.008
KANAT,1.0
PERCH,0.581
SHIRK,0.69
ROOFY,1.0
SKEPS,1.0
BEAMY,1.0
RULLY,1.0
SWOPS,1.0
HAUNS,1.0
HORSE,0.017
GIUST,1.0
MINIS,0.596
SIZED,0.078
ZIZIT,1.0
CRUMP,0.676
HULAS,1.0
HAIKA,1.0
VERVE,0.582
MOOCH,0.791
VELUM,1.0
TECHY,0.691
FOUDS,1.0
MANTY,1.0
MESAL,1.0
ALKIE,1.0
ROONS,1.0
CAPOS,0.715
GRUMP,0.792
NOOIT,0.86
AFANC,1.0
PACKS,0.086
MORES,0.679
AMBRY,1.0
RUGAL,1.0
PARLY,1.0
ALIFS,1.0
LEGGE,0.665
WAWLS,1.0
NADIR,0.673
TENNY,1.0
ERNED,1.0
SOLDE,1.0
YERKS,1.0
EAGLY,1.0
ABEER,1.0
REPLY,0.005
GYBES,1.0
CABRE,1.0
VIFDA,1.0
VIVID,0.223
GYVER,1.0
PSOAI,1.0
PACAS,1.0
PIUMS,1.0
EMITS,0.657
TOUTS,0.661
JOTUN,1.0
REGAL,0.447
SHEEN,0.592
TESLA,0.591
UNMIX,1.0
GRACE,0.057
PEASY,1.0
SOHUR,1.0
GANJA,0.685
PYLON,0.681
SENTE,0.848
GUMBO,0.661
GRUEL,0.771
TANTY,1.0
EDILE,1.0
RHUMB,1.0
TILDE,0.674
SLYER,1.0
LASTS,0.373
CARRY,0.03
KAIFS,1.0
LECHE,0.678
BUNKS,0.688
MOATS,0.695
WOOSE,1.0
MISTS,0.663
NIHIL,0.695
BUFFY,0.221
CABBY,0.854
SAROD,1.0
QUOYS,1.0
SERED,1.0
LIVID,0.682
ATTAR,0.753
CRAIG,0.074
CHAVE,0.736
MACRO,0.101
BLECH,0.697
STEIK,1.0
UMIAQ,1.0
DONEE,0.699
YONKS,1.0
NOPAL,1.0
TELLS,0.064
GLUTS,1.0
BDAYS,1.0
FLICS,0.71
METAS,1.0
EAGRE,1.0
SPOON,0.25
HOGOS,1.0
PINOL,1.0
FEZZY,1.0
DOODY,0.691
ALAAP,1.0
RUGAE,1.0
UPSEY,1.0
CHYME,1.0
RAILE,1.0
URBIA,1.0
BOOTH,0.129
MANGA,0.078
PREEN,0.806
HILUM,1.0
LUFFS,1.0
BAITS,0.64
RAVEN,0.216
PREUX,1.0
GAUZE,0.652
GALED,1.0
PUNGI,1.0
HEDGE,0.247
HEIRS,0.554
REIVE,1.0
INDUE,1.0
WYTED,1.0
TORSK,1.0
FUFFY,1.0
FILMY,0.641
CARKS,1.0
NEOSA,1.0
LOWND,1.0
QUAKY,1.0
LOFTS,0.616
HEMIN,1.0
VODUN,1.0
PARED,0.662
KAWED,1.0
GURLY,1.0
HORAS,0.684
GELLY,1.0
FOYLE,0.69
SHAWM,1.0
FAINE,1.0
ULCER,0.57
PODEX,1.0
ARIOT,1.0
KRAYS,1.0
TOWNY,1.0
FRAGS,0.693
HUMID,0.602
MINTS,0.64
SIFTS,1.0
